name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
Shepherd University,https://www.niche.com/colleges/shepherd-university/,137,https://www.niche.com/colleges/shepherd-university/,A,https://www.niche.com/colleges/shepherd-university/
William Carey University,https://www.niche.com/colleges/william-carey-university/,138,https://www.niche.com/colleges/william-carey-university/,A,https://www.niche.com/colleges/william-carey-university/
Notre Dame de Namur University,https://www.niche.com/colleges/notre-dame-de-namur-university/,139,https://www.niche.com/colleges/notre-dame-de-namur-university/,A,https://www.niche.com/colleges/notre-dame-de-namur-university/
Rogers State University,https://www.niche.com/colleges/rogers-state-university/,140,https://www.niche.com/colleges/rogers-state-university/,A,https://www.niche.com/colleges/rogers-state-university/
Westminster College - Pennsylvania,https://www.niche.com/colleges/westminster-college---pennsylvania/,141,https://www.niche.com/colleges/westminster-college---pennsylvania/,A,https://www.niche.com/colleges/westminster-college---pennsylvania/
Holy Names University,https://www.niche.com/colleges/holy-names-university/,142,https://www.niche.com/colleges/holy-names-university/,A,https://www.niche.com/colleges/holy-names-university/
Henry Ford Community College,https://www.niche.com/colleges/henry-ford-community-college/,143,https://www.niche.com/colleges/henry-ford-community-college/,A,https://www.niche.com/colleges/henry-ford-community-college/
Trinity Christian College,https://www.niche.com/colleges/trinity-christian-college/,144,https://www.niche.com/colleges/trinity-christian-college/,A,https://www.niche.com/colleges/trinity-christian-college/
Olympic College,https://www.niche.com/colleges/olympic-college/,145,https://www.niche.com/colleges/olympic-college/,A,https://www.niche.com/colleges/olympic-college/
Southern Virginia University,https://www.niche.com/colleges/southern-virginia-university/,146,https://www.niche.com/colleges/southern-virginia-university/,A,https://www.niche.com/colleges/southern-virginia-university/
DeVry University - Illinois,https://www.niche.com/colleges/devry-university---illinois/,147,https://www.niche.com/colleges/devry-university---illinois/,A,https://www.niche.com/colleges/devry-university---illinois/
Brigham Young University - Idaho,https://www.niche.com/colleges/brigham-young-university---idaho/,148,https://www.niche.com/colleges/brigham-young-university---idaho/,A,https://www.niche.com/colleges/brigham-young-university---idaho/
Carroll College,https://www.niche.com/colleges/carroll-college/,149,https://www.niche.com/colleges/carroll-college/,A,https://www.niche.com/colleges/carroll-college/
Stillman College,https://www.niche.com/colleges/stillman-college/,150,https://www.niche.com/colleges/stillman-college/,A,https://www.niche.com/colleges/stillman-college/
Lake Erie College,https://www.niche.com/colleges/lake-erie-college/,151,https://www.niche.com/colleges/lake-erie-college/,A,https://www.niche.com/colleges/lake-erie-college/
Gulf Coast State College,https://www.niche.com/colleges/gulf-coast-state-college/,152,https://www.niche.com/colleges/gulf-coast-state-college/,A,https://www.niche.com/colleges/gulf-coast-state-college/
