name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
Oklahoma Christian University,https://www.niche.com/colleges/oklahoma-christian-university/,195,https://www.niche.com/colleges/oklahoma-christian-university/,A-,https://www.niche.com/colleges/oklahoma-christian-university/
United States Air Force Academy,https://www.niche.com/colleges/united-states-air-force-academy/,196,https://www.niche.com/colleges/united-states-air-force-academy/,A-,https://www.niche.com/colleges/united-states-air-force-academy/
Concordia University - Ann Arbor,https://www.niche.com/colleges/concordia-university---ann-arbor/,197,https://www.niche.com/colleges/concordia-university---ann-arbor/,A-,https://www.niche.com/colleges/concordia-university---ann-arbor/
Northland College,https://www.niche.com/colleges/northland-college/,198,https://www.niche.com/colleges/northland-college/,A-,https://www.niche.com/colleges/northland-college/
Spalding University,https://www.niche.com/colleges/spalding-university/,199,https://www.niche.com/colleges/spalding-university/,A-,https://www.niche.com/colleges/spalding-university/
Kansas State University,https://www.niche.com/colleges/kansas-state-university/,200,https://www.niche.com/colleges/kansas-state-university/,A-,https://www.niche.com/colleges/kansas-state-university/
Faulkner University,https://www.niche.com/colleges/faulkner-university/,201,https://www.niche.com/colleges/faulkner-university/,A-,https://www.niche.com/colleges/faulkner-university/
Georgia Southwestern State University,https://www.niche.com/colleges/georgia-southwestern-state-university/,202,https://www.niche.com/colleges/georgia-southwestern-state-university/,A-,https://www.niche.com/colleges/georgia-southwestern-state-university/
Colorado College,https://www.niche.com/colleges/colorado-college/,203,https://www.niche.com/colleges/colorado-college/,A-,https://www.niche.com/colleges/colorado-college/
Marywood University,https://www.niche.com/colleges/marywood-university/,204,https://www.niche.com/colleges/marywood-university/,A-,https://www.niche.com/colleges/marywood-university/
University of Arkansas - Fort Smith,https://www.niche.com/colleges/university-of-arkansas---fort-smith/,205,https://www.niche.com/colleges/university-of-arkansas---fort-smith/,A-,https://www.niche.com/colleges/university-of-arkansas---fort-smith/
University of St. Thomas - Minnesota,https://www.niche.com/colleges/university-of-st-thomas---minnesota/,206,https://www.niche.com/colleges/university-of-st-thomas---minnesota/,A-,https://www.niche.com/colleges/university-of-st-thomas---minnesota/
Texas Christian University,https://www.niche.com/colleges/texas-christian-university/,207,https://www.niche.com/colleges/texas-christian-university/,A-,https://www.niche.com/colleges/texas-christian-university/
University of Tampa,https://www.niche.com/colleges/university-of-tampa/,208,https://www.niche.com/colleges/university-of-tampa/,A-,https://www.niche.com/colleges/university-of-tampa/
Rocky Mountain College,https://www.niche.com/colleges/rocky-mountain-college/,209,https://www.niche.com/colleges/rocky-mountain-college/,A-,https://www.niche.com/colleges/rocky-mountain-college/
University of Indianapolis,https://www.niche.com/colleges/university-of-indianapolis/,210,https://www.niche.com/colleges/university-of-indianapolis/,A-,https://www.niche.com/colleges/university-of-indianapolis/
Saint Martin's University,https://www.niche.com/colleges/saint-martins-university/,211,https://www.niche.com/colleges/saint-martins-university/,A-,https://www.niche.com/colleges/saint-martins-university/
Montreat College,https://www.niche.com/colleges/montreat-college/,212,https://www.niche.com/colleges/montreat-college/,A-,https://www.niche.com/colleges/montreat-college/
Morningside College,https://www.niche.com/colleges/morningside-college/,213,https://www.niche.com/colleges/morningside-college/,A-,https://www.niche.com/colleges/morningside-college/
Bryan College - Tennessee,https://www.niche.com/colleges/bryan-college---tennessee/,214,https://www.niche.com/colleges/bryan-college---tennessee/,A-,https://www.niche.com/colleges/bryan-college---tennessee/
Concordia University Irvine,https://www.niche.com/colleges/concordia-university-irvine/,215,https://www.niche.com/colleges/concordia-university-irvine/,A-,https://www.niche.com/colleges/concordia-university-irvine/
Valley City State University,https://www.niche.com/colleges/valley-city-state-university/,216,https://www.niche.com/colleges/valley-city-state-university/,A-,https://www.niche.com/colleges/valley-city-state-university/
Wayland Baptist University,https://www.niche.com/colleges/wayland-baptist-university/,217,https://www.niche.com/colleges/wayland-baptist-university/,A-,https://www.niche.com/colleges/wayland-baptist-university/
Augustana University,https://www.niche.com/colleges/augustana-university/,218,https://www.niche.com/colleges/augustana-university/,A-,https://www.niche.com/colleges/augustana-university/
