name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
Harris-Stowe State University,https://www.niche.com/colleges/harris-stowe-state-university/,494,https://www.niche.com/colleges/harris-stowe-state-university/,B,https://www.niche.com/colleges/harris-stowe-state-university/
Columbia College Chicago,https://www.niche.com/colleges/columbia-college-chicago/,495,https://www.niche.com/colleges/columbia-college-chicago/,B,https://www.niche.com/colleges/columbia-college-chicago/
Maryville College,https://www.niche.com/colleges/maryville-college/,496,https://www.niche.com/colleges/maryville-college/,B,https://www.niche.com/colleges/maryville-college/
Le Moyne College,https://www.niche.com/colleges/le-moyne-college/,497,https://www.niche.com/colleges/le-moyne-college/,B,https://www.niche.com/colleges/le-moyne-college/
University of Kentucky,https://www.niche.com/colleges/university-of-kentucky/,498,https://www.niche.com/colleges/university-of-kentucky/,B,https://www.niche.com/colleges/university-of-kentucky/
Barnard College,https://www.niche.com/colleges/barnard-college/,499,https://www.niche.com/colleges/barnard-college/,B,https://www.niche.com/colleges/barnard-college/
Toccoa Falls College,https://www.niche.com/colleges/toccoa-falls-college/,500,https://www.niche.com/colleges/toccoa-falls-college/,B,https://www.niche.com/colleges/toccoa-falls-college/
Concordia University - Ann Arbor,https://www.niche.com/colleges/concordia-university---ann-arbor/,501,https://www.niche.com/colleges/concordia-university---ann-arbor/,B,https://www.niche.com/colleges/concordia-university---ann-arbor/
Minnesota State University,https://www.niche.com/colleges/minnesota-state-university/,502,https://www.niche.com/colleges/minnesota-state-university/,B,https://www.niche.com/colleges/minnesota-state-university/
New Jersey Institute of Technology,https://www.niche.com/colleges/new-jersey-institute-of-technology/,503,https://www.niche.com/colleges/new-jersey-institute-of-technology/,B,https://www.niche.com/colleges/new-jersey-institute-of-technology/
Northern Kentucky University,https://www.niche.com/colleges/northern-kentucky-university/,504,https://www.niche.com/colleges/northern-kentucky-university/,B,https://www.niche.com/colleges/northern-kentucky-university/
California Lutheran University,https://www.niche.com/colleges/california-lutheran-university/,505,https://www.niche.com/colleges/california-lutheran-university/,B,https://www.niche.com/colleges/california-lutheran-university/
Western Kentucky University,https://www.niche.com/colleges/western-kentucky-university/,506,https://www.niche.com/colleges/western-kentucky-university/,B,https://www.niche.com/colleges/western-kentucky-university/
Georgian Court University,https://www.niche.com/colleges/georgian-court-university/,507,https://www.niche.com/colleges/georgian-court-university/,B,https://www.niche.com/colleges/georgian-court-university/
University of Pikeville,https://www.niche.com/colleges/university-of-pikeville/,508,https://www.niche.com/colleges/university-of-pikeville/,B,https://www.niche.com/colleges/university-of-pikeville/
