name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
University of Jamestown,https://www.niche.com/colleges/university-of-jamestown/,413,https://www.niche.com/colleges/university-of-jamestown/,B+,https://www.niche.com/colleges/university-of-jamestown/
Saint Michael's College,https://www.niche.com/colleges/saint-michaels-college/,414,https://www.niche.com/colleges/saint-michaels-college/,B+,https://www.niche.com/colleges/saint-michaels-college/
Western Washington University,https://www.niche.com/colleges/western-washington-university/,415,https://www.niche.com/colleges/western-washington-university/,B+,https://www.niche.com/colleges/western-washington-university/
Syracuse University,https://www.niche.com/colleges/syracuse-university/,416,https://www.niche.com/colleges/syracuse-university/,B+,https://www.niche.com/colleges/syracuse-university/
Nazareth College,https://www.niche.com/colleges/nazareth-college/,417,https://www.niche.com/colleges/nazareth-college/,B+,https://www.niche.com/colleges/nazareth-college/
Middle Tennessee State University,https://www.niche.com/colleges/middle-tennessee-state-university/,418,https://www.niche.com/colleges/middle-tennessee-state-university/,B+,https://www.niche.com/colleges/middle-tennessee-state-university/
Central Washington University,https://www.niche.com/colleges/central-washington-university/,419,https://www.niche.com/colleges/central-washington-university/,B+,https://www.niche.com/colleges/central-washington-university/
Bloomsburg University of Pennsylvania,https://www.niche.com/colleges/bloomsburg-university-of-pennsylvania/,420,https://www.niche.com/colleges/bloomsburg-university-of-pennsylvania/,B+,https://www.niche.com/colleges/bloomsburg-university-of-pennsylvania/
Northland College,https://www.niche.com/colleges/northland-college/,421,https://www.niche.com/colleges/northland-college/,B+,https://www.niche.com/colleges/northland-college/
Reinhardt University,https://www.niche.com/colleges/reinhardt-university/,422,https://www.niche.com/colleges/reinhardt-university/,B+,https://www.niche.com/colleges/reinhardt-university/
North Carolina A&T State University,https://www.niche.com/colleges/north-carolina-a-and-t-state-university/,423,https://www.niche.com/colleges/north-carolina-a-and-t-state-university/,B+,https://www.niche.com/colleges/north-carolina-a-and-t-state-university/
